_unit_id,airline_sentiment,airline_sentiment:confidence,negativereason,negativereason:confidence
681461481,negative,1.0,Late Flight,0.6807
681678791,negative,1.0,Lost Luggage,1.0
681678035,neutral,1.0,,
681454638,negative,1.0,Can't Tell,0.6596
681454914,neutral,0.6809,,0.0
681456594,negative,0.6907,Can't Tell,0.3711
681449474,negative,1.0,Can't Tell,0.6702
681459115,negative,0.6625,Customer Service Issue,0.3394
681679439,neutral,0.631,,0.0
681679680,neutral,0.6613,,0.0
681455813,negative,0.9658,Bad Flight,0.6623
681462247,negative,1.0,Bad Flight,0.65
681455301,negative,1.0,Customer Service Issue,1.0
681456935,negative,1.0,Customer Service Issue,0.6748
681461216,negative,1.0,Flight Booking Problems,0.6768
681677820,positive,1.0,,
681455995,neutral,1.0,,
681677331,negative,1.0,Flight Attendant Complaints,0.6688
681458768,neutral,1.0,,
681463021,negative,1.0,Customer Service Issue,1.0
681462734,negative,0.6816,Flight Booking Problems,0.35200000000000004
681448985,neutral,0.6667,,0.0
681454159,negative,1.0,Customer Service Issue,1.0
681456674,neutral,0.6578,,0.0
681452185,negative,1.0,Damaged Luggage,0.3437
681452879,negative,1.0,Customer Service Issue,1.0
681450710,neutral,0.6957,,0.0
681461402,negative,1.0,Customer Service Issue,1.0
681459112,neutral,0.3658,,0.0
681454398,negative,0.6837,Customer Service Issue,0.3673
681462233,negative,1.0,Bad Flight,0.7053
681459946,positive,1.0,,
681458846,positive,1.0,,
681678655,neutral,1.0,,
681455467,positive,1.0,,
681678104,neutral,0.6491,,
681678332,negative,1.0,Customer Service Issue,1.0
681678422,negative,0.7123,Flight Booking Problems,0.7123
681463402,negative,1.0,longlines,0.6539
681455156,positive,1.0,,
681459742,neutral,1.0,,
681449411,negative,1.0,Damaged Luggage,1.0
681456158,positive,0.6437,,0.0
681463185,negative,0.6547,Late Flight,0.3331
681453460,negative,1.0,Lost Luggage,1.0
681462281,negative,1.0,Customer Service Issue,0.6522
681678376,negative,1.0,Customer Service Issue,1.0
681456574,neutral,1.0,,
681677472,negative,1.0,Late Flight,1.0
681462510,negative,1.0,Flight Attendant Complaints,0.3626
681450858,negative,1.0,Bad Flight,1.0
681458888,negative,0.6706,Can't Tell,0.3376
681455343,negative,1.0,Customer Service Issue,1.0
681453352,positive,1.0,,
681456649,negative,1.0,Late Flight,0.6702
681452681,negative,0.6734,Flight Attendant Complaints,0.3573
681456009,negative,1.0,Flight Booking Problems,0.6667
681457835,negative,1.0,Late Flight,1.0
681679090,negative,1.0,Customer Service Issue,1.0
681455563,neutral,1.0,,
681452264,neutral,0.6651,,0.0
681453074,negative,1.0,Customer Service Issue,0.6476
681453938,negative,1.0,Flight Attendant Complaints,1.0
681460577,negative,1.0,Late Flight,1.0
681678743,negative,1.0,Can't Tell,0.3521
681454228,positive,1.0,,
681677987,positive,0.7066,,
681453734,neutral,1.0,,
681678925,neutral,1.0,,
681679395,positive,1.0,,
681455525,positive,1.0,,
681460868,neutral,1.0,,
681459456,neutral,0.6721,,
681451458,negative,1.0,Bad Flight,1.0
681448568,neutral,0.6743,,0.0
681454081,negative,1.0,Lost Luggage,0.6612
681462855,negative,1.0,Flight Attendant Complaints,0.6421
681453807,negative,1.0,Can't Tell,0.6902
681458987,positive,1.0,,
681462882,negative,1.0,Late Flight,0.7208
681448785,neutral,0.6625,,0.0
681456432,negative,0.6463,Can't Tell,0.3316
681456255,positive,1.0,,
681455579,negative,1.0,Customer Service Issue,0.6442
681452764,neutral,1.0,,
681459672,negative,1.0,Bad Flight,1.0
681460744,negative,1.0,Customer Service Issue,0.6598
681452698,negative,1.0,Customer Service Issue,1.0
681677369,neutral,1.0,,
681452404,negative,1.0,Lost Luggage,1.0
681451615,neutral,0.643,,0.0
681678312,neutral,1.0,,
681461396,negative,1.0,Cancelled Flight,1.0
681678136,negative,1.0,Customer Service Issue,1.0
681677236,positive,1.0,,
681457684,negative,1.0,Flight Attendant Complaints,0.6311
681449333,negative,1.0,Customer Service Issue,1.0
681458123,negative,1.0,Customer Service Issue,0.6709999999999999
681452343,negative,1.0,Can't Tell,0.6656
681449816,negative,1.0,Cancelled Flight,1.0
681453579,negative,1.0,Customer Service Issue,0.3461
681454079,negative,1.0,Can't Tell,0.6392
681458885,positive,0.6667,,
681450324,negative,1.0,Late Flight,0.3372
681449487,neutral,1.0,,
681677850,negative,1.0,Customer Service Issue,1.0
681451329,negative,1.0,Bad Flight,0.6729
681448413,positive,1.0,,
681461191,neutral,0.6742,,0.0
681462005,negative,0.6629999999999999,Late Flight,0.6629999999999999
681449174,neutral,0.3433,,0.0
681454188,negative,0.6544,Customer Service Issue,0.6544
681458128,negative,1.0,longlines,1.0
681453816,positive,0.35200000000000004,,0.0
681677669,negative,1.0,longlines,0.3598
681458951,negative,1.0,Bad Flight,0.7022
681453899,negative,1.0,Can't Tell,0.3516
681454646,negative,1.0,Cancelled Flight,0.6736
681462354,negative,1.0,Flight Booking Problems,0.6746
681460912,negative,1.0,Late Flight,1.0
681462924,negative,1.0,Customer Service Issue,1.0
681455508,negative,0.6581,Can't Tell,0.6581
681679258,negative,0.6282,Customer Service Issue,0.3292
681451304,negative,1.0,Bad Flight,0.6484
681462076,neutral,0.6890000000000001,,0.0
681461627,neutral,1.0,,
681459527,neutral,0.3592,,0.0
681454713,negative,0.7022,Flight Booking Problems,0.7022
681456664,negative,1.0,Customer Service Issue,1.0
681454927,negative,1.0,Customer Service Issue,0.6561
681677644,negative,1.0,Cancelled Flight,1.0
681678794,negative,1.0,Lost Luggage,1.0
681449979,positive,1.0,,
681455520,positive,0.662,,
681454462,neutral,1.0,,
681678132,negative,1.0,Customer Service Issue,0.6576
681452100,negative,1.0,Flight Booking Problems,0.7172
681461206,neutral,0.6374,,
681459075,positive,1.0,,
681453679,negative,1.0,Cancelled Flight,0.6629
681461469,negative,1.0,Can't Tell,1.0
681448589,negative,1.0,Cancelled Flight,1.0
681677864,negative,1.0,Lost Luggage,0.6572
681461432,negative,1.0,Flight Booking Problems,0.7149
681462887,negative,1.0,Lost Luggage,1.0
681448340,negative,1.0,Flight Booking Problems,1.0
681454387,negative,1.0,Bad Flight,0.6481
681456024,neutral,0.6627,,0.0
681463187,negative,0.667,Customer Service Issue,0.3341
681679727,negative,1.0,Flight Attendant Complaints,0.3555
681454997,negative,1.0,Damaged Luggage,1.0
681460678,negative,1.0,Late Flight,1.0
681459754,positive,1.0,,
681455462,positive,1.0,,
681450402,negative,1.0,Late Flight,1.0
681452815,neutral,0.6831,,
681448924,neutral,0.6632,,
681457984,positive,0.6778,,
681455723,neutral,0.66,,
681457963,negative,1.0,Late Flight,0.6204
681449171,negative,1.0,Can't Tell,0.6679999999999999
681458719,negative,1.0,Customer Service Issue,0.6376
681463017,negative,1.0,Customer Service Issue,0.6498
681453860,neutral,0.6842,,
681453601,negative,0.3546,Late Flight,0.3546
681451924,negative,1.0,Late Flight,1.0
681452576,neutral,1.0,,
681677782,neutral,1.0,,
681451338,negative,0.6554,Can't Tell,0.6554
681454158,neutral,1.0,,
681460048,negative,0.7033,Customer Service Issue,0.7033
681461183,negative,1.0,Customer Service Issue,0.6517
681461794,negative,1.0,Lost Luggage,1.0
681453994,negative,1.0,Customer Service Issue,1.0
681462230,negative,1.0,Lost Luggage,0.6601
681449520,negative,1.0,Cancelled Flight,0.6669
681451939,negative,1.0,Lost Luggage,1.0
681451577,neutral,0.6574,,
681462654,negative,1.0,Late Flight,0.35600000000000004
681457609,neutral,0.6588,,0.0
681462157,positive,1.0,,
681455458,negative,0.6598,Bad Flight,0.3402
681452722,negative,1.0,Late Flight,0.3341
681457211,negative,1.0,Bad Flight,0.6842
681677927,negative,1.0,Late Flight,1.0
681462344,negative,1.0,Flight Booking Problems,0.6754
681454069,negative,1.0,Late Flight,1.0
681678180,negative,1.0,Late Flight,0.6591
681456848,neutral,1.0,,
681463209,negative,1.0,Bad Flight,0.3447
681448792,positive,1.0,,
681461246,negative,1.0,Customer Service Issue,1.0
681457091,positive,1.0,,
681463000,negative,0.6458,Bad Flight,0.6458
681455346,negative,0.6809,Customer Service Issue,0.6809
681454120,negative,1.0,Bad Flight,1.0
681453970,negative,1.0,Lost Luggage,1.0
681451555,negative,1.0,Customer Service Issue,0.6559
681456398,negative,0.6596,Flight Booking Problems,0.3511
681454837,negative,1.0,Customer Service Issue,0.6362
681448749,neutral,0.6803,,
681449201,neutral,0.6904,,0.0
681679717,negative,1.0,Customer Service Issue,0.6599
681678733,neutral,1.0,,
681462998,positive,1.0,,
681456332,positive,0.6634,,
681450307,negative,1.0,Bad Flight,0.3483
681461554,negative,1.0,Customer Service Issue,1.0
681454649,negative,1.0,Can't Tell,0.6596
681679030,neutral,1.0,,
681452589,negative,1.0,Lost Luggage,0.6915
681460232,negative,1.0,Can't Tell,0.3474
681461063,negative,1.0,Customer Service Issue,0.6667
681679661,neutral,1.0,,
681455616,negative,1.0,Customer Service Issue,0.6564
681453742,negative,1.0,Flight Booking Problems,0.6458
681463453,negative,1.0,Flight Attendant Complaints,1.0
681450788,negative,1.0,Bad Flight,1.0
681462285,negative,1.0,Customer Service Issue,0.6913
681452177,neutral,1.0,,
681453317,negative,0.6949,Flight Booking Problems,0.3681
681463094,negative,0.6955,Can't Tell,0.3531
681462401,neutral,0.6596,,
681453078,negative,1.0,Customer Service Issue,0.6869
681454656,negative,1.0,Customer Service Issue,1.0
681457256,negative,0.6796,Customer Service Issue,0.6796
681448932,positive,1.0,,
681678966,neutral,0.6719,,0.0
681454251,neutral,1.0,,
681457730,neutral,0.6883,,
681453485,positive,0.6559,,
681679141,negative,0.6163,Late Flight,0.6163
681457731,negative,0.7007,Can't Tell,0.3647
681453081,negative,1.0,Customer Service Issue,0.6781
681678799,negative,1.0,Cancelled Flight,1.0
681448886,positive,1.0,,
681454244,negative,1.0,Bad Flight,1.0
681457288,negative,0.667,Lost Luggage,0.3335
681462825,negative,1.0,Customer Service Issue,0.6275
681677466,neutral,0.6917,,0.0
681450461,negative,1.0,Late Flight,0.3516
681679251,neutral,1.0,,
681677234,negative,1.0,Flight Booking Problems,0.3606
681453401,positive,1.0,,
681452702,negative,0.6515,Customer Service Issue,0.6515
681459620,neutral,0.6779,,
681457634,neutral,0.6686,,
681455071,negative,1.0,Customer Service Issue,1.0
681448632,negative,0.664,Cancelled Flight,0.3412
681451259,negative,0.6811,Late Flight,0.6811
681450350,negative,1.0,Can't Tell,0.6704
681455468,negative,1.0,Late Flight,0.3725
681460769,negative,0.35,Can't Tell,0.35
681679358,neutral,0.6604,,0.0
681451830,negative,1.0,Bad Flight,0.7027
681451252,positive,0.6699,,
681455271,neutral,0.6766,,
681456460,negative,0.6939,Customer Service Issue,0.3571
681453725,negative,1.0,Late Flight,0.3478
681457063,negative,1.0,Bad Flight,1.0
681449818,negative,1.0,Late Flight,0.6743
681459939,negative,1.0,Late Flight,0.6632
681456048,negative,0.6702,Can't Tell,0.3404
681462020,positive,1.0,,
681452927,negative,1.0,Can't Tell,0.3608
681678859,negative,1.0,Lost Luggage,1.0
681462391,negative,0.66,Flight Booking Problems,0.34
681463217,negative,1.0,Cancelled Flight,1.0
681453337,positive,1.0,,
681453398,negative,0.6508,Flight Attendant Complaints,0.3535
681461943,negative,0.6633,Flight Booking Problems,0.6633
681457378,negative,1.0,Lost Luggage,1.0
681461882,negative,1.0,Late Flight,0.7072
681462489,negative,1.0,Bad Flight,0.34
681463347,positive,1.0,,
681460989,negative,1.0,Customer Service Issue,0.6742
681452086,neutral,0.669,,0.0
681462807,neutral,1.0,,
681454273,positive,0.7097,,0.0
681451943,positive,0.6890000000000001,,
681461925,negative,0.6622,Flight Booking Problems,0.6622
681460044,positive,1.0,,
681451447,negative,1.0,Late Flight,0.6484
681454326,neutral,1.0,,
681677755,negative,0.6945,Can't Tell,0.363
681456913,neutral,0.6662,,0.0
681461328,negative,0.6461,Customer Service Issue,0.3435
681459139,neutral,1.0,,
681452505,negative,1.0,Lost Luggage,0.6739
681455260,neutral,0.6917,,0.0
681451495,negative,1.0,Can't Tell,1.0
681453650,negative,0.7171,Lost Luggage,0.7171
681455121,negative,1.0,Cancelled Flight,1.0
681678496,neutral,0.6906,,0.0
681452771,neutral,0.6815,,0.0
681678178,neutral,1.0,,
681458623,neutral,0.6508,,
681455569,neutral,1.0,,
681456681,neutral,1.0,,
681457382,negative,0.6990000000000001,Flight Booking Problems,0.3611
681678818,negative,1.0,Customer Service Issue,1.0
681459158,positive,0.6737,,
681460558,negative,1.0,Flight Booking Problems,0.6769
681451880,neutral,1.0,,
681459740,neutral,1.0,,
681455273,neutral,1.0,,
681461994,negative,1.0,Flight Booking Problems,0.6567
681453740,positive,0.6768,,0.0
681451904,negative,1.0,Can't Tell,0.6489
681678806,negative,1.0,Lost Luggage,1.0
681461115,negative,1.0,Cancelled Flight,1.0
681454829,positive,1.0,,
681460663,negative,0.6417,Late Flight,0.3384
681454104,neutral,1.0,,
681679010,negative,1.0,Customer Service Issue,1.0
681679651,negative,1.0,Can't Tell,0.3703
681457581,neutral,0.6667,,0.0
681454131,negative,0.66,Flight Booking Problems,0.33
681461783,negative,1.0,longlines,0.3434
681460935,negative,1.0,Can't Tell,0.6882
681457439,neutral,1.0,,
681677961,negative,1.0,Customer Service Issue,0.6883
681450271,negative,0.6946,Bad Flight,0.6946
681455241,negative,1.0,Cancelled Flight,0.6569
681459523,neutral,1.0,,
681453756,negative,0.6578,Lost Luggage,0.6578
681679774,negative,1.0,Cancelled Flight,1.0
681678373,negative,1.0,Customer Service Issue,0.6864
681463136,negative,1.0,Flight Booking Problems,0.6809
681455641,negative,1.0,Flight Booking Problems,1.0
681450231,negative,1.0,Cancelled Flight,1.0
681459384,negative,0.6522,Lost Luggage,0.6522
681460064,negative,0.664,Flight Booking Problems,0.336
681678902,neutral,0.6809999999999999,,0.0
681678884,positive,0.6424,,0.0
681455952,negative,0.6556,Customer Service Issue,0.3444
681453192,negative,0.6723,Customer Service Issue,0.3594
681449907,negative,0.6421,Late Flight,0.6421
681677763,positive,0.6702,,
681451496,positive,1.0,,
681677675,neutral,0.6807,,0.0
681454161,negative,1.0,Can't Tell,0.645
681453808,negative,1.0,Cancelled Flight,0.35
681453544,neutral,0.6990000000000001,,
681455035,negative,1.0,Cancelled Flight,0.3446
681456551,negative,1.0,Bad Flight,0.6458
681461829,neutral,1.0,,
681452151,negative,1.0,Lost Luggage,1.0
681453509,negative,0.6436,Flight Booking Problems,0.3445
681454023,negative,1.0,Can't Tell,0.3518
681459197,neutral,0.6259,,
681456571,negative,1.0,Customer Service Issue,1.0
681460987,negative,1.0,Late Flight,0.3389
681459458,positive,0.6332,,0.0
681679563,negative,1.0,Can't Tell,0.6444
681679287,negative,0.6896,Late Flight,0.6896
681449442,positive,1.0,,
681679716,negative,1.0,Customer Service Issue,0.361
681450420,negative,1.0,Bad Flight,1.0
681448580,negative,1.0,Flight Booking Problems,0.6648
681462140,negative,1.0,Cancelled Flight,0.6552
681679574,positive,1.0,,
681677294,negative,1.0,Customer Service Issue,0.6961
681448889,negative,1.0,Bad Flight,1.0
681454995,negative,1.0,Cancelled Flight,0.6412
681461066,neutral,1.0,,
681448310,neutral,1.0,,
681450115,negative,1.0,Customer Service Issue,0.6792
681461618,negative,1.0,Cancelled Flight,0.66
681450297,negative,1.0,Bad Flight,1.0
681448950,neutral,0.6705,,
681678487,negative,1.0,Cancelled Flight,1.0
681455417,negative,1.0,Cancelled Flight,0.6883
681454238,negative,1.0,Lost Luggage,0.6716
681462231,negative,1.0,Late Flight,0.6835
681449958,neutral,0.6448,,
681459707,positive,1.0,,
681456340,negative,1.0,Flight Attendant Complaints,1.0
681450179,negative,1.0,Lost Luggage,0.6871
681451506,negative,1.0,Cancelled Flight,0.684
681455237,negative,1.0,Customer Service Issue,1.0
681677564,neutral,0.6827,,0.0
681449214,negative,1.0,Can't Tell,0.3635
681450180,neutral,1.0,,
681453218,negative,0.6806,Can't Tell,0.3551
681449321,negative,0.6354,Can't Tell,0.3431
681460250,negative,1.0,Flight Attendant Complaints,0.3425
681456950,neutral,1.0,,
681460292,negative,0.6564,Customer Service Issue,0.3544
681462953,neutral,1.0,,
681455701,negative,0.6386,Cancelled Flight,0.3295
681459593,negative,1.0,Flight Booking Problems,0.7090000000000001
681449346,negative,1.0,Flight Attendant Complaints,0.672
681461471,negative,1.0,Bad Flight,0.6501
681449339,neutral,0.6548,,
681455238,negative,1.0,Late Flight,1.0
681677804,neutral,0.6876,,0.0
681677600,negative,1.0,Customer Service Issue,0.3647
681448225,negative,1.0,Customer Service Issue,1.0
681677318,negative,1.0,Customer Service Issue,0.6658
681459635,neutral,0.6786,,
681456620,neutral,1.0,,
681450806,neutral,0.6733,,0.0
681453699,negative,1.0,Can't Tell,1.0
681456784,negative,1.0,Can't Tell,1.0
681450848,positive,1.0,,
681457010,neutral,0.6617,,
681677784,positive,1.0,,
681678971,negative,1.0,Cancelled Flight,0.6407
681458548,neutral,1.0,,
681448162,negative,1.0,Can't Tell,0.6842
681454195,positive,0.6522,,
681462695,negative,1.0,Lost Luggage,1.0
681456462,neutral,1.0,,
681450057,negative,0.68,Customer Service Issue,0.68
681679151,positive,0.6825,,0.0
681461577,negative,1.0,longlines,0.684
681677240,negative,1.0,Customer Service Issue,1.0
681460302,negative,1.0,Can't Tell,0.3596
681451244,negative,1.0,Late Flight,1.0
681455012,positive,1.0,,
681454058,negative,1.0,Customer Service Issue,1.0
681678236,negative,1.0,Lost Luggage,1.0
681678673,negative,1.0,Customer Service Issue,1.0
681460078,negative,1.0,Can't Tell,0.6614
681457951,negative,0.6898,Flight Attendant Complaints,0.3545
681452512,negative,1.0,Can't Tell,0.7016
681462966,negative,1.0,Customer Service Issue,1.0
681448966,neutral,1.0,,
681449799,negative,1.0,Late Flight,1.0
681453096,negative,1.0,Can't Tell,0.6561
681457126,negative,1.0,Customer Service Issue,1.0
681678564,negative,1.0,Can't Tell,1.0
681455189,positive,1.0,,
681678781,negative,0.6546,Late Flight,0.6546
681453340,neutral,1.0,,
681453150,negative,1.0,Late Flight,0.6949
681454343,neutral,0.3511,,0.0
681455102,negative,1.0,Cancelled Flight,1.0
681454634,neutral,1.0,,
681461734,negative,1.0,Cancelled Flight,1.0
681452583,negative,1.0,Can't Tell,1.0
681457683,neutral,1.0,,
681453186,neutral,0.6525,,0.0
681679005,neutral,0.7023,,
681455940,negative,1.0,longlines,0.6842
681462641,negative,1.0,Can't Tell,0.3635
681454831,negative,1.0,Lost Luggage,1.0
681459350,neutral,0.6639,,0.0
681678667,negative,1.0,Customer Service Issue,0.6894
681449880,neutral,1.0,,
681451530,negative,1.0,Lost Luggage,1.0
681450842,negative,1.0,Can't Tell,0.6667
681677203,positive,0.6485,,
681462923,negative,1.0,Customer Service Issue,1.0
681448692,positive,0.6771,,
681461334,negative,1.0,Can't Tell,0.6556
681459362,positive,0.6465,,
681448810,positive,1.0,,
681456831,neutral,0.6523,,
681462621,negative,1.0,Can't Tell,0.6804
